text,total
há_hốc,3
ngạc_nhiên,328
đa_chiều,99
cơ_ngơi,1
thông_thường_khi,226
ghét_bỏ,3
tiện_dụng,293
nhào_nặn,18
xóa_thành_phần,3
câu_chuyện,745
muôn_thuở,16
quốc_gia,518
máy_in,92
thập_phân,296
chính_biến,6
giá_trị_số,109
thiết_nghĩ_lại,1
phiên_dịch_viên,5
đầu_bếp,31
con_bài,2
chân_thành,85
phỏng_vấn,752
gặt_hái,26
sự_nghiệp,344
nghi_ngờ,223
liên_hệ,532
thông_dịch,358
như_các,116
chạy_các,1
tắc_nghẽn,157
chơi_đẹp,2
thu_gom,97
tái_chế,19
tra_cứu,277
hiện_diện,177
thí_dụ,87
thập_lục,44
từ_điển,258
số_thực,113
số_phức,23
dấu_nhắc,37
lặp_lớp,1
hàm_ẩn,74
lặp_pass,1
rỗng_không,16
bắt_lỗi,175
hiệu_ứng,1737
xuống_tay,1
thành_phần_nào,152
phương_án,460
rầm_rộ,8
vui_mừng,26
ý_muốn,350
đồng_nhất,298
hình_vẽ,225
tiến_trình_diễn,3
hiện_tượng,339
sơ_sơ,61
chẳng_thể_nào,7
thông_dụng,496
thay_vì_thế,44
thành_thạo,224
sự_dụng,120
hiện_giờ,128
sơ_sài,75
hình_thành,317
phát_sóng,57
sơ_lược,230
loanh_quanh,19
ra_hồn,5
chính_tả,257
thực_hiện_hành_động,198
bí_danh,96
tưởng_chừng_như,43
đón_nhận,112
chóng_mặt,69
sinh_động,135
đi_giải_quyết,19
thế_vậy,23
tần_số,263
phổ_thông,101
ý_đồ,65
đa_số,566
chúng_sinh,3
hứa_hẹn,187
chỉ_thực_thi,66
nguyên_bản,81
đương_nhiên,681
nắm_bắt,671
tiền_tố,521
tín_chỉ,14
vọc_vạch,98
trào_lưu,29
hưởng_ứng,17
kết_vậy,53
thủ_thuật,483
nhân_vật,282
vì_vậy_trừ,8
quái_vật,43
bước_tiến,79
công_tác,96
thống_trị,58
khuôn_khổ,237
trở_ngại,236
đảo_lộn,8
nhận_xét,359
đăng_đó,6
tiên_tiến,167
mong_ước,7
nguyên_trạng,6
trang_trí,110
cộng_tác_viên,23
đơn_giản_hóa,697
y_như,90
ai_ngờ,18
viết_dụng,1
có_thể_nhúng,1
đơn_giá_trị,8
giải_phóng,708
xóa_hàm,6
cảm_hứng,226
khắt_khe,51
đôi_chút,197
cung_cấp_bộ,35
dấu_chấm_than,35
hà_nội,121
tạm_biệt,89
đức_tính,16
sự_thực,19
lý_luận,41
phán_đoán,166
nồng_hậu,2
khô_khan,60
cứng_nhắc,85
thiên_tài,32
phẩm_chất,87
lười_biếng,92
tiên_quyết,255
nóng_tính,5
kiêu_căng,3
kiêu_hãnh,2
kiêu_ngạo,9
năng_khiếu,22
mềm_dẻo,98
vận_động_viên,12
bóng_chày,11
đối_thủ,276
ý_chí,12
rắc_rối,456
khôn_ngoan,106
tạp_nham,3
biện_pháp,422
khéo_léo,75
lãng_quên,46
tìm_tòi,114
hệ_thống_nhất,5
dằng_dặc,19
xinh_đẹp,28
văn_tự,10
cảm_nghĩ,6
không_thể_nào,176
dấu_chấm_hỏi,27
nhật_ký,386
giám_sát,1012
len_lỏi,10
vạn_vật_mang,1
man_mác,1
thấm_đẫm,2
thời_tiết,336
vỉa_hè,3
xào_xạc,1
cô_đơn,23
đơn_độc,23
thoang_thoảng,1
khói_sương,1
tản_bộ,1
lặng_thinh,2
miệt_mài,20
lộng_lẫy,11
tuần_lộc,10
ông_già,20
lung_linh,35
như_thường_lệ,113
sợ_hãi,54
ấm_áp,9
người_thương,3
không_lưu,149
chỉ_thực_sự,54
thông_quan,23
kế_thừa_kế,3
anh_chàng,56
trung_thành,52
đếm_xỉa,2
đảm_nhiệm,274
như_vầy,45
hi_ăn,1
hoang_mang,63
chỉ_giáo,23
thảm_họa,110
ứng_dụng_cụ_thể,84
quản_lí,611
bản_chất_vấn_đề,15
rườm_rà,149
phản_ánh,414
bộ_phận,570
bền_vững,142
lỗi_thời,214
tái_cơ_cấu,7
bối_cảnh_giới_hạn,1
ngữ_cảnh_giới_hạn,3
lòng_vòng,30
từ_ngữ,180
mô_hình_cụ_thể,13
nhất_định_ngữ_cảnh_giới_hạn,1
cụ_thể_nào,188
phi_lí,1
hợp_lí,150
lồng_ghép,22
lí_giải,15
thông_tin_yêu_cầu,14
di_dời,6
ngang_hàng,158
phát_sinh,1192
nguyên_lý,753
kỳ_vọng,356
đại_bàng,3
cánh_cụt,15
tất_yếu,92
giống_hệt,352
đồng_nghĩa_là,21
hậu_tố,157
y_hệt,120
the_art,1
tắt_tiếng,1
thông_cảm_bài,1
cường_điệu,18
bước_đầu,172
kinh_nghiệp,4
quá_trình_hủy,8
có_hạn,76
giá_trị_sự,5
hot_streams,1
chọn_lọc,126
lục_lọi,40
vấn_đề_bài,20
tái_sử,9
thôi_thì,139
thất_lạc,17
bắt_đầu_vào,99
phong_phú,388
chú_thích,696
miêu_tả,384
chạy_vậy,27
ví_như,85
nuột_nà,8
hoành_tráng,37
vô_nghĩa,163
thừa_nhận,136
nghèo_nàn,52
thuộc_tính_cách,10
gây_rối_loạn,5
hiện_đại_để,17
buồn_ngủ,25
chán_nản,69
vĩnh_viễn,149
bắt_gặp,217
dễ_thở,34
đụng_chạm,19
ưng_ý,56
nhé_vậy,9
the_out,1
non_trẻ,16
hoàng_kim,10
thời_đại,226
ra_rằng,2
gia_tăng,403
cao_độ,62
ai_lại,9
mới_tinh,10
tĩnh_tại,4
mãi_mãi,132
đường_dẫn_động,2
phân_phát,34
ngọt_ngào,12
tình_cảm,31
xóa_id,5
một_phép,120
vậy_vậy,33
lập_tức_là,6
sạch_sẽ,271
mã_hoá,554
xóa_image,15
lên_lớp,22
chỉ_thị,260
rào_cản,105
lâu_đời,59
cực_kì,485
giá_trị_giá_trị,47
thành_thục,32
nghĩa_đen,80
đô_la,172
ngoặc_đơn,254
dấu_mũ,19
gạch_nối,50
gương_mặt,58
thương_hiệu,265
đối_số_thành,10
xử_lý_sự,26
hỗn_độn,75
trường_hợp_phần,5
gồ_ghề,4
dấu_câu,36
bất_định,12
tiếp_xúc,363
kỹ_càng,67
chần_chờ,21
chúng_bạn,143
kích_hoạt_tính_năng,34
hiện_thực_hiện,1
đáng_ra,25
tương_đồng_đều,1
yêu_cầu_là,168
cộng_trừ,63
tổng_case,1
giảm_giá,129
t_t,50
bảo_hiểm,164
tổng_cộng,179
t_t_t,9
đầu_cuối,243
tổng_những,2
đánh_số,141
cà_phê,196
một_tí,125
tuỳ_thuộc,160
the_end,6
xác_thực_đơn_giản,15
tiềm_ẩn,381
tích_lũy,169
mua_sắm,160
tổng_chi_phí,39
ban_đầu_vào,12
có_thể_xác_minh,64
kiểm_đếm,3
chúng_lặp_lại,1
đường_tròn,95
truyền_thuyết,4
đường_cong,282
đồ_hoạ,71
mặt_phẳng,155
tam_giác,152
công_bố,344
chuyển_động,611
phương_trình,156
lí_thuyết,75
mặt_nạ,55
tường_minh,248
đặc_tả,905
đường_dẫn_điểm,2
sưu_tập,338
yêu_cầu_tiêu_đề,3
thân_yêu_cầu,10
tải_trọng,109
chả_hạn,57
chủ_định,7
dự_trữ,27
bảo_lưu,12
hằng_số,587
bất_biến,310
kéo_theo,168
xác_định_danh_tính,13
kết_thức,1
vệ_tinh,46
tiếp_nhận,317
thế_hệ,186
giá_thành,65
đời_mới,11
phòng_tránh,177
nhất_thời_gian,16
địa_lý,246
định_kì,85
loằng_ngoằng,110
tổng_thì,1
lợi_hại,58
tổng_hiệu,3
tập_trung_vào,4
hai_chấm,69
toán_tử_số_học,25
luỹ_thừa,18
logic_toán_tử,11
nặc_danh,17
vòng_quanh,13
có_mang,27
nhỏ_lẻ,19
đánh_đổi,159
lặp_bằng,14
xử_lý_tính_toán,23
thành_lập,146
tập_hợp_con,108
tập_kết_quả,95
dính_dáng,17
giảm_thiểu_số,17
lạm_dụng,319
tê_liệt,22
thông_điệp_trùng_lặp,2
xử_lý_lặp,5
xử_lý_vậy,4
tương_đồng,443
góp_ý_kiến,4
trân_trọng,20
toàn_văn_bản,27
tăng_trọng,15
hệ_số,196
chuẩn_hóa,463
mập_mờ,30
phô_diễn,5
hàng_loạt,342
cú_pháp_lệnh,18
di_framework,8
đa_năng,78
mới_lạ,73
vui_nhộn,27
bao_phủ,594
cơ_quan_chức_năng,12
ghi_chép,186
thành_thật,46
giấy_phép,288
chiếm_dụng,40
chồng_lấn,5
tận_cùng,18
tự_cấp_phát,1
củng_cố,113
bút_chì,19
chứng_chỉ,887
thâm_nhập,133
sai_lệch,190
chuẩn_hoá,97
đơn_lẻ,242
mã_số,43
credit_card,94
kết_luận_chứng_chỉ,1
chuẩn_mực,45
vận_hành_trang_web,4
đẹp_đẽ,69
ngon_lành,203
dân_lập_trình,36
thân_thuộc,50
máy_tính_cách,11
bật_mí,17
cụ_thể_hóa,42
nản_lòng,34
hậu_quả,295
tai_hại,17
đau_đầu,332
không_thể_hiện,57
chi_nhánh,70
cốt_yếu,22
lợi_thế_mà,12
thân_ái,82
thuận_lợi,305
hoàng_anh,5
xử_lý_số,12
thành_nội_dung,11
run_run,16
thể_thao,94
học_đường,2
chính_trị,38
mường_tượng,62
thống_nhất,703
ad_hoc,44
ứng_dụng_cụ_thể_nào,4
một_số_nguyên,189
bản_địa_hóa,56
tây_ban,26
dấu_phẩy,330
chuyên_biệt_hóa,3
mơ_hồ,331
ưa_thích,226
thủy_strings,1
tuần_tự_hóa,77
lý_giải,89
lập_luận,49
trợ_giúp,667
sản_xuất_chúng_tôi,2
bền_bỉ,23
tái_thiết_lập,5
cung_cấp_tiến_trình,2
khóa_vẻ,1
phái_đoàn,1
tại_chỗ,160
dử_dụng,76
xóa_cluster,2
khai_báo_nói,2
trạng_thái_này,1
tổng_kích_cỡ,4
tập_hợp_phần,2
công_nghiệp,444
tự_quản_lý,58
chi_trả,55
kinh_doanh,1212
kết_cục,35
cao_cấp,221
nhu_cầu_kinh_doanh,57
thiết_thực,72
khảo_sát,243
trực_quan_hóa,125
biên_bản,16
tạo_mẫu,57
nguyên_mẫu,153
bản_mẫu,66
thành_công_cụ,6
lưu_đồ,7
quảng_bá,109
kết_quả_thực_tế,165
ngân_sách,294
bản_gốc,119
khét_tiếng,8
cha_mẹ,133
tốt_đẹp,162
tần_suất,311
đông_đảo,101
cộng_tác,285
như_ý_tưởng,10
phỏng_đoán,50
rộng_lớn,142
xấp_xỉ,146
nguyên_văn,30
kinh_ngạc,86
áp_đảo,27
đầy_tháng,4
bèo_bọt,1
khiêm_tốn,43
nội_địa,10
ôn_luyện,12
cây_cối,16
động_vật,118
vật_thể,296
sự_thể_hiện,24
ngoại_vi,60
trung_lập,19
thức_ăn,79
vật_nuôi,29
nóng_hổi,12
phẩm_chất_lượng,1
hiển_thị_phần,30
ẩn_hiện,71
diện_tích,202
phát_đơn_giản,1
lặp_n,6
cấm_thành,1
hiệu_nghiệm,3
person_vậy,2
mặc_dầu_ta,1
vòng_lặp_càng,3
vu_vơ,5
vội_vàng_dạ,1
xấu_xí,57
cửa_nhà,5
phim_ảnh,28
cổ_điển,189
lạc_hậu,28
máy_móc,191
cơ_khí,24
tấn_công_văn_bản,1
hoán_vị,34
quy_luật,124
nguyên_bản_gốc,1
giữ_gìn,13
thể_loại,199
mật_mã_hóa,6
chìa_khoá,56
vạn_năng,10
hình_thức,825
soi_mói,11
tọc_mạch,5
mã_hóa_lai,1
đánh_cắp,309
ăn_cắp,86
vì_thế_mà,160
tắt_byod,1
xuất_hiện_tại,14
việt_nam,242
do_dự,31
thực_thế,36
số_liệu,893
góp_phần,230
công_sở,30
vật_chất,29
làm_chủ,166
nhanh_nhạy,11
ẩn_chứa,34
đe_dọa,253
lo_ngại,105
mất_cắp,3
đánh_rơi,2
số_nhân_viên,5
bùng_nổ,119
biện_pháp_bảo_mật,48
tấn_công_chúng,3
lây_nhiễm,28
độc_hại,458
phụ_trách,220
tư_thế,36
tội_phạm,90
rò_rỉ,445
thất_thoát,26
bất_cẩn,32
bất_mãn,11
điện_thoại_di_dộng,2
nghiêm_ngặt,265
bảo_mật_thiết_bị,1
tự_giác,12
thừa_hưởng,71
một_số_thành_phần,118
bí_ẩn,66
nguồn_gốc,424
lặp_requestresponse,1
ứng_phó,43
sự_thật,329
trung_thực,68
nghề_nghiệp,220
chú_trọng,218
vật_lộn,53
nói_xấu,5
trợ_lý,137
đảm_đương,22
khả_năng_ủy,3
vi_mô,42
trưởng_thành,135
khen_ngợi,34
lỗi_lầm,55
hòa_nhập,14
tập_thể,70
tự_ti,8
hối_lỗi,2
xoa_dịu,6
qua_mặt,17
hình_khối,61
ngoại_hình,21
hoạt_hình,210
trung_tính,15
độc_quyền,108
tùy_lol,1
đề_phòng,56
xóa_object,8
đen_thui,8
ánh_sáng,319
hoạt_cảnh,12
sáng_lập,119
trở_thành_công_cụ,27
tối_giản,169
nguyên_liệu,67
mới_đó,171
tiểu_trình,4
lặp_qua,330
trường_hợp_phần_tử,10
lặp_ok,1
lặp_whiletrue,1
dẫn_xuất,99
nạn_nhân,231
phòng_chống,112
chủ_đích,56
fail_hủy,1
chưa_hủy,1
mong_chờ,80
lặp_code,84
có_thể_dụng,50
trung_lặp,3
khai_báo_danh_sách,12
vướng_mắc,63
bây_giờ_đây,23
chính_đáng,49
thay_mặt,40
lái_xe,144
tranh_giành,11
chìa_khóa,200
làm_ơn,19
lấn_cấn,4
giàu_có,14
có_lý,15
cố_ý,57
cơ_chế_ủy,2
chúng_nó,98
hợp_pháp,114
cân_đối,44
được_việc,131
xuất_đồ,1
giang_hồ,23
đồn_đại,5
thử_hỏi,17
đơn_điệu,50
giản_dị,7
băn_khoăn,124
bộ_cánh,1
lượn_lờ,23
hot_girl,4
con_cháu,31
sưu_tầm,100
chân_dung,19
đối_tượng_hình_học,8
cánh_quạt,8
ở_vậy,8
đa_tài,1
tập_kết_hợp,2
mẫu_đơn_giản,14
kí_hiệu,168
làm_bộ,20
tham_lam,16
hoa_thị,32
phủ_định,152
kí_tự_biên,12
đối_xử,61
gần_gũi,140
mắt_mũi,16
tay_chân,14
ăn_uống,40
sinh_học,102
cá_chép,2
cá_trôi,1
cá_mè,1
che_giấu,181
sổ_mũi,1
hoạt_chất,1
kế_thừa_kế_thừa,14
đa_cấp,17
hầu_hết_sức_mạnh,3
meo_vậy,2
xe_tăng_tốc,1
mất_công_sức,10
hết_mình,28
ưu_việt,75
tư_tưởng,324
tiến_hóa,63
thỏa_thuận,198
hợp_đồng,740
giấy_tờ,56
tuyên_ngôn,53
môi_trường_độ,1
sáng_tỏ,92
chậm_trễ,193
đề_cao,39
khuynh_hướng,59
coi_trọng,59
chủ_ý,45
tiền_bạc,156
quản_lýchăm,1
nhảy_vọt,18
con_người_làm,13
trung_tâm_sự,1
sáng_kiến,47
thành_phẩm,33
có_thể_nghiệm_thu,2
phát_biểu,146
gia_tăng_giá_trị,7
chăm_chút,31
lịch_trình,348
cần_thiết_thực_sự,1
đơn_giản_hóa_việc,4
tài_liệu_hóa,14
thêm_thắt,24
tối_giản_hóa,17
trở_thành_tài_liệu,3
hàm_ý,35
thực_tiễn,332
cung_cấp_thiết_kế,1
tiềm_tàng,72
đàm_phán,105
kẻ_thù,51
đối_nghịch,15
đối_đầu,26
sản_phẩm_chất_lượng,112
né_tránh,12
mù_quáng,35
trái_ngược_lại,7
lặp_lần,2
số_học,91
tổ_tiên,57
hướng_đạo_sinh,8
tồi_tệ,245
lẩm_bẩm,4
hiển_thị_vậy,5
truyền_thông_báo,4
đặt_hàng,320
mạnh_dạn,49
bộ_mặt,24
tự_thân,20
nhồi_nhét,54
trùng_lặp_code,41
rối_loạn,22
như_ý_muốn,57
khám_phá_cách,29
chỉnh_lý_thuyết,1
tượng_trưng,88
mà_các,13
cá_thể,164
tên_riêng,32
cộng_đồng_bằng,7
kì_diệu,63
cần_thiết_thực_tế,1
triển_khai_diễn,2
tổng_qua,3
phiên_bảo,1
lạ_lẫm,104
huy_hoàng,9
số_âm,94
giật_mình,18
tinh_vi,78
gặp_gỡ,69
hồ_hởi,1
thở_phào,8
ngờ_đâu,1
cù_lần,1
mạo_hiểm,41
cảm_nhận,381
nha_trừ,1
nhà_nhà,43
tẻ_nhạt,113
chán_chường,4
suy_luận,137
cách_mạng,134
hiện_thực,174
hợp_thức,2
thực_phẩm,93
lỏng_lẻo,75
nhà_bếp,29
bồi_bàn,1
yên_tâm,240
chính_thức_hóa,14
phóng_đại_chúng,1
chế_tạo,53
động_cơ,121
bỏ_rơi,24
sư_tử,12
anh_chị,45
chập_chững,15
háo_hức,36
con_một,29
dấu_vậy,3
xây_dụng,61
sở_dụng,3
tối_đa_phần_cứng,4
suy_giảm,48
lặp_tạo,5
khoá_biểu,2
chủ_quan,165
công_nợ,3
bất_thường,242
nhà_trường,35
vớ_vẩn,36
thông_báo_danh_sách,2
dự_toán,93
trắm_sinh_viên,1
ổn_thoả,4
rảnh_rỗi,80
nhà_máy,116
thời_trang,35
phân_xưởng,1
thị_hiếu,12
nhân_công,15
váy_áo,3
bảo_thủ,18
đầu_óc,47
dao_mổ,19
đấu_tranh,36
thỏa_đáng,39
tình_hình,313
dự_báo,166
quản_lý_lịch_trình,3
cách_ly,73
xâm_phạm,61
bất_kỳ_công_cụ,76
giành_giật,1
cắt_giảm,120
triệt_để,188
hết_sức_mạnh,14
ảo_hóa,213
riêng_rẽ,118
gò_bó,19
quản_lý_tài_nguyên,55
run_anywhere,6
cơ_chế_tạo,17
đại_dịch,9
tính_mạng,14
kéo_dài,263
doanh_nhân,24
bấm_giờ,9
tươi_sáng,28
vĩ_đại,39
một_chiều,92
một_số_đề_xuất,10
ảo_thuật,5
xử_dụng,220
thay_đổi_hủy,2
thận_trọng,95
chậm_rãi,7
úng_dụng,27
tùy_thích,99
thiếu_hụt,51
hẳn_nhiên,4
quyết_định_liệu,14
xác_định_chế_độ,4
cùng_đường,2
thu_hẹp,120
quả_thực,73
tác_phẩm,117
nghệ_thuật,176
nháy_mắt,34
sân_chơi,35
lẫn_lộn,58
dẽ_dàng,17
cổ_xưa,8
hài_hước,74
năm_tuổi,17
tí_hon,7
bổ_trợ,91
e_hèm,4
lười_nhác,4
động_tĩnh,1
trá_hình,3
phiền_phức,103
thị_phần,62
chẳng_thể,53
cứu_cánh,23
chuẩn_xác,66
thư_mục_tĩnh,2
na_ná,54
nhiệt_huyết,16
đi_tắt,2
hầu_như_ai,11
thương_mại,787
cà_chua,22
phân_bố,277
biên_độ,49
đường_biên,42
la_bàn,31
hỗn_loạn,44
ang_áng,1
chữ_viết,98
cơ_thể,119
tiếng_nói,61
phân_tích_phân_biệt,1
đồng_dạng,3
thu_nhận,45
đối_sánh,9
nhân_tạo,415
kĩ_thuật_số,35
xanh_lơ,3
đậm_đặc,5
bão_hoà,17
cường_độ,144
hình_trụ,11
sự_biến_thiên,9
lan_truyền,108
nền_móng,37
hàn_lâm,23
đồng_phục,3
lặp_nhờ,2
xóa_phần_tử,93
khó_lòng,17
toàn_quyền,136
trừu_tượng_hoá,36
tỉ_mỉ,62
đáng_giá,77
mất_công,214
có_lí_do,30
mới_toanh,23
hi_hữu,4
quan_ngại,25
hồng_ngọc,2
qui_tắc,45
cảm_ứng,131
loại_hình,123
phức_hợp,33
thông_suốt,37
khúc_mắc,26
thanh_tra,67
phát_lộ,3
truy_xét,3
minh_bạch_hóa,6
chủ_chốt,47
quy_cách,13
chọn_lựa,136
sơ_kết,38
rà_soát,88
hôm_qua,99
phút_giây,35
lớn_lao,20
tệ_hại,39
số_ít,112
chủ_quan_cách,1
xóa_các,60
xóa_hết,2
hi_there,1
ngoại_tuyến,115
gia_hạn,67
tuỳ_ý,166
bản_địa,63
có_hậu,1
lạc_quan,35
sơ_suất,18
lý_tưởng,492
hiện_trạng,59
điều_tra,354
thấu_hiểu,86
gián_tiếp,209
hữu_hình,30
vô_hình,82
đo_đạc,82
danh_tiếng,75
tầng_lớp,27
cơ_quan,205
tổn_thất,112
xóa_primary,1
trở_mặt,4
chồng_chéo,110
trí_giả_sử,1
cố_chấp,6
p_ta,3
xóa_data,11
đầu_tay,13
tâm_huyết,33
thứ_bảy,5
phân_tích_số,5
hối_hận,19
bất_đồng,54
tranh_cãi,95
đột_nhiên,82
ra_công_cụ,22
cần_thiết_bị,20
sẵn_lòng,31
móc_nối,38
lời_nói_đầu,150
bộ_môn,30
hạn_hẹp,39
từ_thông_qua,14
khả_nằng,5
trái_phép,192
đặc_quyền,170
thu_hồi,108
khiếm_khuyết,414
ngoại_hình_như,2
phản_hồi_văn_bản,1
ứng_cử_viên,112
hộp_đen,374
che_phủ,15
thử_nghiệm_đúng,4
mặt_hàng,262
điều_lệ,19
chính_trường_hợp,7
ngữ_pháp,152
căn_chỉnh,395
văn_bản_địa_chỉ,1
nguyên_vẹn,59
chênh_lệch,169
ms_vậy,3
thiện_cảm,33
hủy_đơn,3
thúc_giục,7
phòng_bệnh,10
bác_sĩ,84
luật_sư,9
hành_nghề,7
nói_dối,27
suy_nghĩ_lại,38
du_lịch,143
chuyển_thể,13
trái_tim,131
tổng_lượt,2
bất_lợi,156
mặt_bằng,9
biến_thiên,30
áp_đặt,60
đại_lượng,80
quy_đổi,45
bàn_luận,141
thực_nghiệm,93
ngõ_ngách,6
nhạy_bén,16
não_đồ,2
y_sinh,2
sinh_lý_học,1
tâm_lý_học,40
cảm_xúc,296
tỉ_lệ_thuận,14
sinh_lý,4
hô_hấp,4
mồ_hôi,17
ngoại_lai,9
chớp_mắt,13
chuyển_động_cơ,1
co_bóp,2
tuần_hoàn,21
huấn_luyện,595
thí_nghiệm,175
rời_rạc,154
tình_nguyện_viên,5
tác_giả_sử_dụng,25
quang_phổ,12
dải_tần_số,9
trau_chuốt,13
ngóng_chờ,2
cơn_sốt,12
đắm_chìm,12
mổ_xẻ,30
tàu_nhanh,2
vắn_tắt,18
mặc_định_hình_ảnh,1
giảm_tốc,31
đại_tu,3
mầy_mò,4
nhập_nội_dung,69
dạng_vậy,6
run_out,3
lọ_mọ,20
cung_cấp_hiệu_suất,27
công_vụ,11
bôi_đen,56
hộp_thoại_thiết_lập,2
phiền_nhiễu,27
to_lớn,172
to_nhỏ,13
sang_ngang,6
đóng_băng,101
kéo_chuột,12
biến_chuyển,5
chuỗi_lũy,1
lặp_truyền_thống,5
lặp_reference,1
khuyết_tật,106
đạo_luật,6
phòng_ngừa,103
mù_màu,16
thị_lực,13
nhấp_nháy,46
thính_giác,13
khiếm_thính,4
pháp_lý,90
đạo_đức,55
quốc_tế_hóa,28
đề_mục,34
bất_chấp,39
bình_đẳng,26
phụ_đề,35
tiêu_điểm,23
tái_tạo_hình_ảnh,3
hỗn_hợp,87
gạch_ngang,112
bình_phương,83
số_chẵn,72
số_lẻ,47
tình_cờ,138
tổng_các,88
lặp_each,14
lặp_từng,4
sở_thích,275
cô_đọng,15
ngắn_ngủi,30
như_nhiều,24
truyền_thông,393
báo_hiệu,88
phổ_quát,27
thỏa_mã,7
mua_vui,4
đột_phá,105
phức_tạp_hóa,22
hay_chữ,13
hiệu_lực,229
chỉ_định_nghĩa,31
đình_đám_hóa,1
kỳ_lân,3
vốn_hóa,10
khủng_khiếp,87
tỉ_giá,21
thao_túng,37
lợi_dụng,214
tỷ_giá,30
cần_thiết_thực_hành,2
cầu_nối,216
phát_sinh_sự_kiện,6
thực_hiện_tại,75
tái_xuất_hiện,9
tác_động_kinh_doanh,9
bảo_mật_danh_tính,2
chuyên_ngành,94
siêu_nhân,24
chẳng_qua,27
nguyên_thủy,25
bắt_chước,119
vận_tốc,134
hình_chiếu,9
hội_tụ,98
lân_cận,116
hàm_số,182
trang_chủ_định_nghĩa,1
người_thân,38
chiêm_ngưỡng,11
vắt_óc,8
người_thân_yêu,3
quốc_tế,153
hiến_chương,2
nhà_giáo,2
trước_nhập,1
ý_nghĩa_là,105
mô_hình_học,128
tác_giả_định_nghĩa,1
học_viện,13
vượt_bậc,44
sáng_chế,34
bảo_hộ,2
công_trình,56
một_số_thành,8
thừa_số,16
hợp_số,21
triển_vọng,46
số_mũ,38
đa_thức,45
cao_tốc_độ,22
lệnh_lũy,1
ba_lô,9
mặc_dầu,5
con_bài_toán,1
p_sao,4
trên_cơ,2
thô_sơ,26
điều_hành_trang_web,3
mặc_định_chuẩn_bị,2
nhức_nhối,25
cẩu_thả,24
tổng_kết_bạn,12
lơ_lửng,14
tỷ_mỉ,2
ghi_hình,9
ngộ_nghĩnh,4
không_trung,4
mặt_đất,16
nguyên_dạng,11
ký_tự_dạng,3
phân_cách,214
cực_kì_quan_trọng,75
trình_hủy,1
một_phép_tính,21
hot_reactive,1
bản_vẽ,99
chu_vi,25
từ_chương_trình,16
học_qua,3
hàm_hủy,28
trứng_nước,7
tín_nhiệm,24
mâu_thuẫn,135
đa_nghĩa,1
giao_tiếp_theo,11
thành_tài_liệu,11
hoạch_định,32
thẩm_định,66
ngôn_từ,35
thuần_thục,51
hào_hứng,43
cao_siêu,95
xóa_file,91
dang_dở,30
thử_dụng,3
miễn_sao,44
tổng_quán,1
mô_hình_như,55
tùy_nhiên,7
the_operator,1
vùng_đất,15
hình_mẫu,21
vững_lòng,1
việc_học,10
hiệp_hội,32
trụ_sở_tại,23
giá_trị_vì,28
triệu_chứng_chỉ,2
tốt_nghiệp,60
trung_học,14
cao_đẳng,18
